Date|Asset01|Asset02|Asset03|Asset04|Asset05|Asset06|Asset07|Asset08|Asset09|Asset10|Asset11
21-Feb-20|333.48|9674.01|227.698|52.8288|123.4|88.33|2342.28||0.287465994|133.7|78.263
24-Feb-20|322.42|9606.78|227.708|54.1221|157.2|87.38|2321.643||0.264794407|128.4|74.545
25-Feb-20|312.65|9383.9|227.718|53.0976|179.4|86.77|2289.407||0.286126204|125.15|72.02
26-Feb-20|311.5|8747.24|227.73|52.7346|174.2|86.86|2282.452||0.298998514|124.4|73.163
27-Feb-20|297.51|8757.31|227.749|52.8624|217.1|85.69|2250.943||0.28663087|119.15|68.38
28-Feb-20|296.26|8671.27|227.8|50.9619|229.2|86.04|2221.229||0.277593481|114.95|68.34
02-Mar-20|309.09|8945.93|227.831|51.2171|216.9|86.31|2213.956||0.273783177|116.6|74.703
03-Mar-20|300.24|8738.3|227.928|52.5604|254.9|85.94|2218.05||0.284959171|121.55|72.33
04-Mar-20|312.86|8732.24|227.983|52.7458|232.5|87.12|2237.444||0.282340189|118.5|75.685
05-Mar-20|302.46|9115.82|228.027|53.737|287.1|86.02|2242.802||0.272159952|117.85|73.23
06-Mar-20|297.46|9138.35|228.071|53.5471|334.5|85.05|2252.565||0.278526901|114.45|72.258
09-Mar-20|274.23|7861.2|228.119|54.0009|457.7|81.39|2253.162||0.287304897|104.95|66.543
10-Mar-20|288.42|7999.1|228.104|52.9478|404.5|82.64|2231.141||0.290555556|104.35|71.335
11-Mar-20|274.36|7863.14|228.129|52.5409|482.2|80.84|2230.815||0.310770586|104.6|68.858
12-Mar-20|248.11|5725.35|228.173|50.6509|650.2|77.61|2204.034||0.30118842|85.86|62.058
13-Mar-20|269.32|5434.09|228.196|51.016|572.4|80.05|2192.716||0.306838951|89.7|69.493
16-Mar-20|239.85|4904.48|228.217|48.2737|901.4|75.65|2200.8||0.316169399|90.76|60.553
17-Mar-20|252.8|5469.8|228.233|49.3618|872.3|76.36|2210.589||0.320184953|86.74|63.215
18-Mar-20|240|5338.27|228.254|47.7572|1106.3|72.99|2216.814||0.325712628|83.5|61.668
19-Mar-20|240.51|6254.32|228.258|47.6798|940.9|71.35|2207.626||0.324918341|83.24|61.195
20-Mar-20|228.8|5971.92|228.259|47.6503|911.1|69.75|2221.068||0.345539506|87.22|57.31
23-Mar-20|222.95|6414.54|228.259|49.8263|699.3|68.63|2227.412||0.323506203|84.9|56.093
24-Mar-20|243.15|6752.28|228.264|52.4464|604|71.46|2218.743||0.317046914|96.92|61.72
25-Mar-20|246.79|6598.56|228.272|51.8903|680|73.47|2209.788||0.318797559|104.5|61.38
26-Mar-20|261.2|6744.69|228.274|52.2981|591.8|76.83|2211.04||0.32292684|101.5|64.61
27-Mar-20|253.42|6683.67|228.27|52.0276|667.7|77.03|2214.886||0.329362591|99.66|61.935
30-Mar-20|261.65|6477.56|228.259|52.1256|634.2|77.69|2229.669||0.326155016|99.94|63.703
31-Mar-20|257.75|6481.37|228.255||585.6|77.07|2224.19|5439.544|0.333620766|104.65|63.573
01-Apr-20|246.15|6351.21|228.265|51.1648|659.3|74.58|2247.287||0.347956172|99.1|60.228
02-Apr-20|251.83|6749.37|228.266|51.9357|604.1|75.16|2239.878||0.356635093|101.76|61.233
03-Apr-20|248.19|6703.55|228.26|52.047|565.9|73.55|2239.623||0.346404395|102.3|60.353
06-Apr-20|264.86|7231.12|228.258|53.2481|506|75.34|2228.028||0.341563569|108.56|65.618
07-Apr-20|265.13|7118.23|228.255|52.9746|527|75.34|2208.476||0.3397693|110.1|64.858
08-Apr-20|274.03|7325.08|228.243|53.0388|509.6|77.3|2210.864||0.340591347|111.8|66.518
09-Apr-20|278.2|7306.08|228.23|54.1099|494.7|82.36|2213.305||0.353189408|112.88|66.998
10-Apr-20||6920.1||54.5252|||2213.138||0.354605012||
13-Apr-20|275.66|6828.62|228.232|55.1924|478|81.18|2213.882||0.357638336||68.313
14-Apr-20|283.79|6873.41|228.242|55.5651|421|81.52|2217.567||0.337184284|121.9|71.763
15-Apr-20|277.76|6752.45|228.252|55.1682|472.2|80.76|2237.913||0.337001502|117.38|71.108
16-Apr-20|279.1|7060.08|228.26|54.995|475.3|80.68|2238.766||0.35152491|118.88|71.673
17-Apr-20|286.64|7060.14|228.266|54.1533|446.5|81.09|2224.665||0.349527587|120.2|70.7
20-Apr-20|281.59|6868.11|228.27|54.4461|512.6|79.87|2231.941||0.340182463|121.64|69.233
21-Apr-20|273.04|6894.6|228.272|53.7978|574.4|78.41|2258.906||0.33907242|122.5|67.093
22-Apr-20|279.1|7119.34|228.272|55.0839|533.8|79.1|2254.848||0.352222518|126.46|69.025
23-Apr-20|279.08|7541.59|228.27|55.6328|531|79.06|2245.896||0.384063906|140.9|68.758
24-Apr-20|282.97|7533.88|228.269|55.5719|487|78.32|2254.742||0.392456838|131.48|70.743
27-Apr-20|287.05|7708.12|228.272|55.1204|431|78.64|2251.541||0.406382029|132.1|70.793
28-Apr-20|285.73|7736.85|228.275|54.7597|441.8|78.88|2248.985||0.413766389|97.6|69.645
29-Apr-20|293.21|8933.48|228.275|55.0627|401.2|80.27|2238.854||0.403899264|89.73|71.933
30-Apr-20|290.48|8826.56|228.275|54.8207|419.3|80.43|2229.272|5496.541|0.414791795|90.4|73.45
01-May-20|282.79|8734.2|228.276||476|78.68|2238.592||0.406397848||72.268
04-May-20|283.57|8921.68|228.279|54.8504|459.8|78.57|2242.512||0.422217805|88.33|73.29
05-May-20|286.19|8951.51|228.276|54.7781|431.8|79.25|2229.064||0.410416666|87.5|74.39
06-May-20|284.25|9250.9|228.277|54.1721|440.5|78.8|2235.997||0.415240979|82.26|75.158
07-May-20|287.68|9801.31|228.278|55.149|412.7|79|2235.37||0.416271637|84.21|75.935
08-May-20|292.44|9998.9|228.28|54.8046|370.5|79.75|2229.787||0.42139634|84.18|77.533
11-May-20|292.5|8636.21|228.28||333.3|79.39|2229.094||0.424096175|91.19|78.753
12-May-20|286.67|8824.98|228.281|54.7847|384|79.29|2232.559||0.421548553|86.6|77.853
13-May-20|281.6|9300.04|228.284|55.1602|440.6|78.87|2246.03||0.417424921|85.62|76.913
14-May-20|284.97|9656.61|228.286|55.6018|407.5|78.6|2248.706||0.415448558|83.35|77.385
15-May-20|286.28|9241.91|228.288|56.0448|392.3|78.71|2247.781||0.405305408|77|76.928
18-May-20|295|9677.73|228.288|55.684|354.4|80.1|2219.049||0.412607352|84|78.74
19-May-20|291.97|9690.24|228.288|56.078|380|80.2|2212.286||0.428481572|82.36|78.285
20-May-20|296.93|9588.55|228.29|56.1841|345|81.05|2211.278||0.437271469|85.75|79.808
21-May-20|294.88|9056.92|228.29|55.4743|357.1|81.03|2214.192||0.424546861|83.23|79.213
22-May-20|295.44|9181|228.291|55.7624|352.8|81.23|2224.786||0.414677743|83.3|79.723
25-May-20||8914.38||55.6594|||2222.818||0.415580475|87.15|
26-May-20|299.08|8859.07|228.291|55.015|346.6|81.84|2199.953||0.423664763|86.9|79.183
27-May-20|303.53|9163.42|228.29|54.9377|334.6|82.01|2207.874||0.433833579|89.25|79.528
28-May-20|302.97|9446.84|228.287|55.2221|353.8|82.09|2203.451||0.445613579|93.97|79.563
29-May-20|304.32|9415.96|228.29|55.7623|335.7|82.42|2207.916||0.453477437|94.56|79.485
01-Jun-20|305.55|9680.19|228.294|55.9054|338.5|82.72|2202.761||0.47223008||80.463
02-Jun-20|308.08|9522.85|228.295|55.4344|324.9|83.54|2188.843||0.45632554|92.62|80.835
03-Jun-20|312.18|9583.65|228.295|54.6206|304|83.93|2173.216||0.454558697|94.45|81.28
04-Jun-20|311.36|9783.87|228.296|55.0786|299.8|83.67|2164.662||0.443557822|95.65|80.58
05-Jun-20|319.34|9712.33|228.297|53.9463|275.5|84.46|2146.916||0.451702041|95.88|82.875
08-Jun-20|323.2|9702.87|228.294|54.583|284.7|84.56|2150.218||0.450799591|97.48|83.365
09-Jun-20|320.79|9749.6|228.294|55.1105|305.9|83.9|2156.891||0.439255103|94.82|85.998
10-Jun-20|319|9867.63|228.295|55.8761|303.4|83.78|2161.287||0.426485083|93.4|88.21
11-Jun-20|300.61|9340.86|228.297|55.6616|455.6|81.63|2162.269||0.429555149|90.9|83.975
12-Jun-20|304.21|9463.3|228.299||404.6|82.44|2163.466||0.435797965|92.13|84.7
15-Jun-20|307.05|9481.06|228.3|55.4425|388|83.24|2163.073||0.442178798|98.4|85.748
16-Jun-20|312.96|9494.7|228.302|55.491|376.9|83.58|2170.053||0.437971208|99.45|88.02
17-Jun-20|311.66|9374.04|228.306|55.4986|375.3|83.19|2168.175||0.436739273|104.5|87.898
18-Jun-20|311.78|9343.09|228.309|55.3746|366.9|83.16|2168.664||0.452487818|39.9|87.933
19-Jun-20|308.64|9315.35|228.311|55.9898|375|82.88|2169.589||0.447906169|25.82|87.43
22-Jun-20|310.62|9645.06|228.312|56.3845|347.2|82.82|2172.723||0.439322177|14.44|89.718
23-Jun-20|312.05|9629.89|228.315|56.8316|336.2|82.94|2180.906||0.453851401|17.158|91.633
24-Jun-20|304.09|9288.58|228.315|56.606|370.9|82.09|2181.402||0.450138903|12.302|90.015
25-Jun-20|307.35|9275.81|228.316|56.6867|349|82.12|2190.211||0.439232197|3.533|91.21
26-Jun-20|300.05|9190.26|228.318|56.8056|381.4|81.34|2194.188||0.434924509|1.281|88.408
29-Jun-20|304.46|9180.36|228.318|56.9766|353.8|80.88|2179.548||0.428903251|3.26|90.445
30-Jun-20|308.36|9147.09|228.319|57.3083|327.7|81.62|2176.319|5485.421|0.424690843|5.73|91.2
01-Jul-20|310.52|9239.05|228.321||313.1|81.53|2162.271||0.418301844|4.8|91.028
02-Jul-20|312.23|9082.38|228.323|57.1439|303.7|82.13|2172.375||0.414419922|3.1|91.028
03-Jul-20||9092.7||57.0324|||2172.587||0.409299737|3.2265|
06-Jul-20|317.05|9277.06|228.324|57.3568|303.6|82.72|2177.519||0.423455469|2.5605|93.463
07-Jul-20|313.78|9254.79|228.327|57.687|319.5|82.17|2177.28||0.42580297|3.1485|93.173
08-Jul-20|316.18|9430.25|228.33|58.2665|307.3|82.39|2181.007||0.403968479|2.7785|95.343
09-Jul-20|314.38|9237.04|228.332|57.9102|315|82.21|2182.822||0.411948536|2.48|95.683
10-Jul-20|317.59|9235.1|228.335|57.8035|302.3|82.49|2183.301||0.415941495|2.335|95.92
13-Jul-20|314.84|9249.8|228.334|57.9362|345.6|82.04|2188.394||0.419662251|2.438|95.478
14-Jul-20|318.92|9272.83|228.334|58.1526|315.3|82.74|2192.925||0.425559155|2.385|97.058
15-Jul-20|321.85|9213.7|228.335|58.2204|302.3|83.21|2189.822||0.433842606|2.212|97.725
16-Jul-20|320.79|9103.61|228.339|57.9748|295|83.29|2185.652||0.432058632|2.095|96.523
17-Jul-20|321.72|9157.69|228.34|58.1193|279.5|83.52|2188.986||0.44179467|1.9764|96.328
20-Jul-20|324.32|9175.47|228.342|58.3735|259.5|84.02|2200.893||0.453197261|1.55|98.358
21-Jul-20|325.01|9376.53|228.345|59.2136|263|84.41|2215.378||0.461942793|1.8036|97
22-Jul-20|326.86|9377.3|228.346|59.9317|258.2|84.58|2219.171||0.466999639|1.8076|97.273
23-Jul-20|322.96|9593.77|228.348|60.6336|270.7|84.52|2216.9||0.470808678|1.6798|92.845
24-Jul-20|320.88|9629.62|228.349|61.0894|272.5|84.6|2206.783||0.469597814|1.59|92.615
27-Jul-20|323.22|10891.81|228.349|62.2676|259.7|84.8|2225.7||0.468126648|1.8364|94.81
28-Jul-20|321.17|10981.18|228.35|62.6486|258.2|84.58|2225.84||0.487353349|1.8558|93.253
29-Jul-20|325.12|11222.15|228.352|63.212|250.3|85.05|2228.199||0.497219332|2.101|95.04
30-Jul-20|323.96|11150.47|228.353|62.5648|258.9|85.23|2233.881||0.499135104|1.86|96.19
31-Jul-20|326.52|11345.63|228.355|63.3689|250.5|85.39|2232.206|5570.189|0.490390702|1.9344|106.26
03-Aug-20|328.79|11383.53|228.357|63.5364|248.5|85.07|2221.98||0.481518471|1.935|108.938
04-Aug-20|330.06|11214.45|228.357|64.2841|237.7|85.04|2236.757||0.49439977|1.925|109.665
05-Aug-20|332.11|11692.68|228.358|65.4425|230|85.19|2241.994||0.487981302|1.9|110.063
06-Aug-20|334.33|11851.58|228.36|66.0858|226.7|85.38|2251.327||0.494794463|1.8588|113.903
07-Aug-20|334.57|11575.83|228.362|65.5492|224.3|85.17|2231.595||0.491654669|1.8|111.113
10-Aug-20|335.57|11859.27|228.361|65.3036|214.3|85.21|2236.676||0.489502238|1.7188|112.728
11-Aug-20|332.8|11212.89|228.36|62.2305|229|84.44|2209.191||0.473628274|1.6336|109.375
12-Aug-20|337.44|11565.95|228.361|62.6046|210.6|84.46|2211.676||0.475419222|1.61|113.01
13-Aug-20|336.83|11615.32|228.362|62.5646|210.3|84.23|2205.846||0.479407192|1.44|115.01
14-Aug-20|336.84|11770.13|228.363|62.6033|209.9|84.08|2200.223||0.482764958|1.3592|114.908
17-Aug-20|337.91|12327.23|228.364|63.9374|199.1|84.58|2213.757||0.485814544|1.21|114.608
18-Aug-20|338.64|12030.11|228.366|64.4878|195.8|84.71|2224.523||0.48118513|1.2852|115.563
19-Aug-20|337.23|11715.31|228.369|63.1201|201.4|84.47|2214.214||0.490913752|1.3454|115.708
20-Aug-20|338.28|11863.08|228.369|62.7654|198.2|84.75|2208.009||0.502247091|1.284|118.275
21-Aug-20|339.48|11621.41|228.37|62.2183|199.2|84.74|2199.981||0.492416666|1.298|124.37
24-Aug-20|342.92|11731.2|228.37|61.9857|198|85.13|2204.523||0.504917081|1.25|125.858
25-Aug-20|344.12|11265.47|228.371|61.7245|196.6|85.22|2195.029||0.499653276|1.15|124.825
26-Aug-20|347.57|11513.5|228.372|62.5814|203.1|85.21|2199.526||0.501870509|1.079|126.523
27-Aug-20|348.33|11267.05|228.372|62.0498|212.3|85.08|2189.002||0.512441235|1.037|125.01
28-Aug-20|350.58|11502.58|228.372|63.2841|211.1|85.15|2202.566||0.527927999|0.8601|124.808
31-Aug-20|349.31|11678.6|228.372|63.3791|226.5|85.03|2203.707|5579.644|0.530391843|0.62|129.04
01-Sep-20|352.6|12022.35|228.373|63.3383|232.4|85.15|2205.591||0.528067673|0.718|134.18
02-Sep-20|357.7|11375.47|228.374|62.8018|240.8|85.25|2207.941||0.530598792|1.2558|131.4
03-Sep-20|345.39|10785.86|228.374|62.0359|289|84.72|2196.878||0.525177392|1.0612|120.88
04-Sep-20|342.57|10606.46|228.376|62.1716|253|84.49|2186.239||0.51829971|1.077|120.96
07-Sep-20||10154.11||62.0127|||2185.082||0.519071931|1.0604|
08-Sep-20|333.21|10016.81|228.376|62.2724|243.2|84.02|2184.81||0.508943635|1|112.82
09-Sep-20|339.79|10259.62|228.376|62.6779|224.4|84.68|2189.597||0.524827376|0.923|117.32
10-Sep-20|333.89|10307.29|228.377|62.5624|227.8|84.28|2186.38||0.529259703|0.9299|113.49
11-Sep-20|334.06|10329.82|228.379|62.374|208|84.45|2192.062||0.540435571|0.9083|112
14-Sep-20|338.46|10694.29|228.381|62.8535|202.3|84.36|2208.895||0.55278407|0.8847|115.355
15-Sep-20|340.17|10867.34|228.383|62.7846|201.9|84.59|2211.141||0.552398963|0.86|115.54
16-Sep-20|338.82|10998.05|228.383|63.1332|200.6|84.59|2206.886||0.553534847|0.8632|112.13
17-Sep-20|335.84|10937.41|228.386|62.5241|194.5|84.5|2202.34||0.564836909|0.8522|110.34
18-Sep-20|330.65|10890.68|228.387|62.7955|194.1|84.29|2201.221||0.581801056|0.8189|106.84
21-Sep-20|326.97|10479.79|228.388|61.2042|203|83.61|2174.715||0.584631612|0.7633|110.08
22-Sep-20|330.3|10516.06|228.389|61.1981|205.5|83.9|2171.557||0.574562208|0.781|111.81
23-Sep-20|322.64|10224.14|228.389|60.006|222.1|83.05|2145.974||0.579226553|0.8357|107.12
24-Sep-20|323.5|10631.74|228.39|60.2714|216|83.1|2136.438||0.579812782|0.7911|108.22
25-Sep-20|328.73|10717.46|228.391|59.8787|207.8|82.95|2138.443||0.566713309|0.8|112.28
28-Sep-20|334.19|10871.25|228.393|60.393|206.5|83.49|2152.099||0.561205973|0.7852|114.96
29-Sep-20|332.37|10756.95|228.393|60.9668|200.3|83.56|2164.385||0.551278871|0.7862|114.09
30-Sep-20|334.89|10706.95|228.393|61.1478|199.2|83.9|2161.092|5544.902|0.545646781|0.7764|115.81
01-Oct-20|337.04|10606.06|228.395|61.2726|201.1|83.83|2162.418||0.553723188|0.7998|116.79
02-Oct-20|333.84|10547.65|228.396|61.1504|210.3|83.83|2166.281||0.561032794|0.724|113.02
05-Oct-20|339.76|10741.28|228.396|61.6032|200.3|84.46|2161.041||0.557191368|0.733|116.5
06-Oct-20|334.93|10549.5|228.396|61.2076|204.1|84.27|2154.698||0.558152555|0.7071|113.16
07-Oct-20|340.76|10661.08|228.397|60.6727|194.6|84.57|2163.777||0.56569596|0.6989|115.08
08-Oct-20|343.78|10898.05|228.397|60.8013|183.3|84.76|2166.279||0.566030311|0.709|114.97
09-Oct-20|346.85|11041.96|228.399|62.0419|168.9|84.95|2183.605||0.568627969|0.6853|116.97
12-Oct-20|352.43|11568.4||61.8544|163.9|85.38|2188.737||0.552331307|0.6673|124.4
13-Oct-20|350.13|11434.88|228.399|60.8126|166.7|85|2182.572||0.547153426|0.6267|121.1
14-Oct-20|347.93|11393.36|228.4|61.1325|164.4|84.79|2186.074||0.547274208|0.619|121.19
15-Oct-20|347.5|11545.26|228.402|61.2784|166.7|84.73|2186.331||0.540221768|0.5903|120.71
16-Oct-20|347.29|11319.41|228.404|61.057|167.9|84.63|2191.126||0.539807928|0.7279|119.02
19-Oct-20|342.01|11735.13|228.404|61.3911|179.3|84.33|2189.756||0.551464112|0.638|115.98
20-Oct-20|343.38|11904.78|228.405|61.429|179|84.63|2192.043||0.552819277|0.5982|117.51
21-Oct-20|342.73|12855.5|228.406|61.8676|172.7|84.62|2197.953||0.557276637|0.5961|116.87
22-Oct-20|344.61|13124.02|228.407|61.0992|166.8|84.77|2185.381||0.573719576|0.5968|115.75
23-Oct-20|345.78|12942.9|228.409|61.0195|167.2|84.87|2186.541||0.58545024|0.6109|115.04
26-Oct-20|339.39|13019.83|228.41|61.1661|189.9|84.12|2182.175||0.584763743|0.62|115.05
27-Oct-20|338.22|13620.54|228.411|61.3751|190.7|84.16|2182.705||0.595700194|0.625|116.6
28-Oct-20|326.66|13213.48|228.411|60.3451|231.4|83.46|2164.332||0.603122588|0.61|111.2
29-Oct-20|329.98|13486.71|228.411|60.0405|206.8|83.7|2163.572||0.611674955|0.6014|115.32
30-Oct-20|326.54|13639.46|228.413|60.3982|215.8|83.88|2158.25||0.613446635|0.5999|108.86
02-Nov-20|330.2|13619.76|228.415|60.9358|208.8|83.72|2161.078||0.632427255|0.6149|108.77
03-Nov-20|336.03|13741.48|228.415|61.3762|191.8|84.44|2169.437||0.650399565|0.606|110.44
04-Nov-20|343.54|14008.75|228.416|61.2373|166.7|85.23|2175.218||0.645970504|0.5931|114.95
05-Nov-20|350.24|15243.85|228.417|62.7193|162.1|85.53|2198.864||0.650563675|0.598|119.03
06-Nov-20|350.16|15553.32|228.419|62.7477|146.7|85.23|2205.272||0.63969178|0.6199|118.69
09-Nov-20|354.56|15387.48|228.418|60.0176|141.8|85.88|2172.439||0.622963994|0.607|116.32
10-Nov-20|354.04|15389.01|228.419|60.3239|134.9|85.76|2166.371||0.624236176|0.6078|115.97
11-Nov-20|356.67|15831.57||59.9765|130.6|85.73|2157.874||0.628453455|0.6013|119.49
12-Nov-20|353.21|16159.74|228.42|60.0999|143.7|85.15|2159.624||0.611618259|0.6032|119.21
13-Nov-20|358.1|16294.47|228.422|60.758|130.5|85.44|2171.25||0.613219398|0.5916|119.26
16-Nov-20|362.57|16704.72|228.423|60.7174|126|85.92|2186.289||0.620965265|0.595|120.3
17-Nov-20|360.62|17639.21|228.425|60.6325|122.5|85.95|2187.599||0.602582188|0.6262|119.39
18-Nov-20|356.28|17786.57|228.427|60.3878|128.8|85.79|2190.28||0.598150878|0.5818|118.03
19-Nov-20|357.78|17946.04|228.43|59.7858|126|86.08|2187.687||0.616489478|0.5754|118.64
20-Nov-20|355.33|18589.49|228.431|60.1768|125.1|85.92|2197.728||0.620608963|0.5781|117.34
23-Nov-20|357.46|18422.02|228.431|59.1277|123|86.05|2190.423||0.61776153|0.5656|113.85
24-Nov-20|363.22|18944.86|228.43|58.2627|119.9|86.31|2194.532||0.619897408|0.5123|115.17
25-Nov-20|362.66|18880.69|228.43|58.2685|113|86.27|2188.787||0.625805273|0.479|116.03
26-Nov-20||17055.5||58.3729|||2190.729||0.635180287|0.5|
27-Nov-20|363.67|17005.85|228.432|57.2333|114.4|86.41|2203.437||0.642455746|0.52|116.59
30-Nov-20|362.06|19378.61|228.432|57.2454|111.5|86.32|2185.024|5543.191|0.642223015|0.5124|119.05
01-Dec-20|366.02|19055.69|228.432|58.3426|112.9|86.2|2197.094||0.633631838|0.5074|122.72
02-Dec-20|366.79|19156.67|228.433|58.7921|111.9|86.44|2197.17||0.645738823|0.528|123.08
03-Dec-20|366.69|19462.14|228.434|59.0752|113.5|86.49|2210.017||0.647558676|0.5315|122.94
04-Dec-20|369.85|18825.45|228.435|59.0163|110.6|86.85|2217.044||0.647510462|0.5252|122.25
07-Dec-20|369.09|19084.67|228.436|59.842|111.2|86.81|2219.278||0.639739417|0.5277|123.75
08-Dec-20|370.17|18773.5|228.437|60.133|105.7|86.74|2217.691||0.659131012|0.5201|124.38
09-Dec-20|366.85|18520.56|228.438|59.8153|111.4|86.61|2220.615||0.669934336|0.4956|121.78
10-Dec-20|366.73|18349.98|228.439|58.9349|112.8|86.77|2226.97||0.668119145|0.4854|123.24
11-Dec-20|366.3|18101.38|228.439|59.3112|119.4|86.68|2222.312||0.661111418|0.471|122.41
14-Dec-20|364.66|19199.17|228.44|58.7991|123.6|86.7|2221.41||0.684432259|0.4551|121.78
15-Dec-20|369.59|19424.24|228.44|59.5769|114.8|86.97|2244.092||0.685660051|0.451|127.88
16-Dec-20|370.17|21206.36|228.439|59.9399|109.1|86.84|2247.462||0.681955628|0.4203|127.81
17-Dec-20|372.24|22779.13|228.439|60.5487|106.8|86.61|2273.89||0.692275695|0.4419|128.7
18-Dec-20|369.18|22901.2|228.441|60.5538|110.2|86.68|2270.458||0.694739304|0.4431|126.655
21-Dec-20|367.86|23142.45|228.441|60.371|122.5|86.37|2259.297||0.69443059|0.3954|128.23
22-Dec-20|367.24|23437.95|228.444|59.8111|119.7|86.48|2247.158||0.707287111|0.3901|131.88
23-Dec-20|367.57|23297.72|228.443|60.2436|112.6|86.87|2264.37||0.694479492|0.382|130.96
24-Dec-20|369|23405.27|228.444|60.5517|107.6|87.05|2270.772||0.694977517||131.97
25-Dec-20||24411.43|||||2270.923||0.689404159||
28-Dec-20|372.17|26599.22|228.443|60.2354|106.9|87.16|2277.284||0.700599991|0.33|136.69
29-Dec-20|371.46|26895.14|228.444|60.3801|112.8|87.05|2289.969||0.693599219|0.3227|134.87
30-Dec-20|371.99|28904.39|228.45|60.7666|107|87.23|2305.781||0.689378285|0.311|133.72
31-Dec-20|373.88|28996.28|228.451||106.5|87.3|2307.075|5627.714|0.693707254||132.69
01-Jan-21||29250.59|||||2306.763||0.697747447||
04-Jan-21|368.79|31037.38|228.45|62.4489|120.3|87.12|2315.457||0.705569632|0.49|129.41
05-Jan-21|371.33|33792.24|228.45|62.6743|114.7|87.15|2333.73||0.725455436|1.0384|131.01
06-Jan-21|373.55|35939.27|228.45|61.4599|113.5|86.99|2331.463||0.715602316|1.088|126.6
07-Jan-21|379.1|39733|228.451|61.7629|103.5|87.24|2330.222||0.716899446|0.6|130.92
08-Jan-21|381.26|40040.7|228.452||102.1|87.37|2327.294||0.725457517||132.05
11-Jan-21|378.69|33964.38|228.453|59.3145|110.9|86.9|2310.543||0.728380545||128.98
12-Jan-21|378.77|34712.73|228.453|59.1563|105.7|87.01|2332.314||0.728540652||128.8
13-Jan-21|379.79|37283.48|228.454|59.5733|103.2|87.27|2328.911||0.728484731||130.89
14-Jan-21|378.46|38765.5|228.455|59.3587|104.9|87.25|2346.184||0.713217922||128.91
15-Jan-21|375.7|36261.52|228.458|58.8116|109|87.11|2321.31||0.722614934||127.14
18-Jan-21||36234.13||59.0777|||2321.313||0.714550509||
19-Jan-21|378.65|36489.64|228.458|59.1654|104.2|87.36|2328.274||0.718101113||127.83
20-Jan-21|383.89|34913.07|228.459|59.9203|101.3|87.52|2338.04||0.715522861||132.03
21-Jan-21|384.24|31217|228.462|60.1043|100|87.47|2341.776||0.716960835||136.87
22-Jan-21|382.88|33322.33|228.462|59.6714|101.9|87.3|2314.25||0.719781094||139.07
25-Jan-21|384.39|32701.29|228.463|59.6326|108.5|87.32|2318.471||0.715895372||142.92
26-Jan-21|383.79|32017.04|228.466|59.5488|105.5|87.19|2324.466||0.732209822||143.16
27-Jan-21|374.41|31005.85|228.467|59.2995|138.7|86.94|2298.053||0.733884115||142.06
28-Jan-21|377.63|33248.02|228.468|59.3691|134.4|87.2|2295.546||0.721656461||137.09
29-Jan-21|370.07|34641.09|228.47|59.4336|146.4|86.97|2279.36||0.724560139||131.96
01-Feb-21|376.23|33664.82|228.47|59.797|134.4|86.93|2292.09||0.726580649||134.14
02-Feb-21|381.55|35687.9|228.473|58.906|117.2|87.14|2298.019||0.733849252||134.99
03-Feb-21|381.85|37294.95|228.474|58.9634|108.3|87.21|2308.459||0.740030368||133.94
04-Feb-21|386.19|37681.13|228.477|57.6804|101.2|87.39|2309.039||0.753937167||137.39
05-Feb-21|387.71|37858.84|228.479|57.9962|100.5|87.52|2328.181||0.743016073||136.76
08-Feb-21|390.51|44691.74|228.478||99.8|87.78|2344.093||0.75054337||136.91
09-Feb-21|390.25|47335.77|228.477|59.0712|100.1|87.62|2354.756||0.751826902||136.01
10-Feb-21|390.08|45039.51|228.477|59.1734|102.5|87.6|2354.7||0.754602581||135.39
11-Feb-21|390.71|46931.97|228.478|58.6892|99.1|87.64|2359.583||0.775322944||135.13
12-Feb-21|392.64|47947.17|228.479|58.6794|94.2|87.78|2368.404||0.76659063||135.37
15-Feb-21||48203.45||58.4745|||2375.938||0.772006806||
16-Feb-21|392.3|48585.51|228.479|57.7292|95.6|87.64|2384.561||0.772530399||133.19
17-Feb-21|392.39|52400.42|228.479|57.1027|92.4|87.61|2376.128||0.767347018||130.84
18-Feb-21|390.72|52037.53|228.481|57.0958|93.5|87.49|2376.871||0.777518727||129.71
19-Feb-21|390.03|55629.08|228.483|57.3666|88.1|87.5|2388.423||0.775494472||129.87
22-Feb-21|387.03|54938.64|228.483|57.3599|93.6|87.23|2389.938||0.791047623||126
23-Feb-21|387.5|47962.92|228.483||87.9|87.44|2395.062||0.773590623||125.86
24-Feb-21|391.77|48758.53|228.482|58.0309|82.8|87.53|2410.785||0.769304141||125.35
25-Feb-21|382.33|48083.51|228.482|57.1754|102.3|86.7|2393.351||0.780532556||120.99
26-Feb-21|380.36|45672.06|228.482||95.4|86.44|2344.787||0.78668785||121.26
01-Mar-21|389.58|48856.4|228.484||85.2|87.1|2356.089||0.798825079||127.79
02-Mar-21|386.54|47451.1|228.482||86.1|86.97|2355.785||0.797312493||125.12
03-Mar-21|381.42|50952.74|228.482||91.6|86.69|2356.487||0.784627071||122.06
04-Mar-21|376.7|47918.88|228.484|54.5876|97.5|86.36|2345.922||0.767263554||120.13
05-Mar-21|383.63|49053.13|228.484|54.674|87.2|86.62|2356.81||0.774373844||121.42
08-Mar-21|381.72|51878.94|228.484||89.2|85.99|2360.456||0.77840725||116.36
